trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
735,False,"{'a': 0.1, 'e': 0.6367345048868313}",30,2,-203.81824243846833,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 4}",1
736,False,"{'a': 0.1, 'e': 0.6342565775505495}",20,8,11.234044433755008,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
737,False,"{'a': 0.1, 'e': 0.6317651465605565}",25,10,-35.51147693375077,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 0}",1
738,False,"{'a': 0.1, 'e': 0.6292601568}",25,0,-49.70793206083101,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
739,False,"{'a': 0.1, 'e': 0.626741553002254}",25,0,-25.813407627906027,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
740,False,"{'a': 0.1, 'e': 0.6242092797507155}",25,0,-122.13481120883324,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
741,False,"{'a': 0.1, 'e': 0.6216632814786008}",25,0,-174.27167430852944,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 4}",0
742,False,"{'a': 0.1, 'e': 0.6191035024687429}",25,8,-38.144301442239744,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
743,False,"{'a': 0.1, 'e': 0.6165298868533879}",20,12,-2.8817919868775297,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
744,False,"{'a': 0.1, 'e': 0.6139423786139917}",30,0,-82.40727240247577,"{0: 22, 1: 4, 2: 1, 3: 2, 4: 1}",0
745,False,"{'a': 0.1, 'e': 0.6113409215810175}",20,0,-113.39865299575699,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",1
746,False,"{'a': 0.1, 'e': 0.6087254594337312}",20,0,-159.983621465607,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
747,False,"{'a': 0.1, 'e': 0.6060959357}",25,11,-25.596005131935264,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
748,False,"{'a': 0.1, 'e': 0.6034522937560873}",25,0,-133.78621278195513,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
749,False,"{'a': 0.1, 'e': 0.6007944768264509}",30,0,-21.36406768891897,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
750,False,"{'a': 0.1, 'e': 0.5981224279835391}",25,17,3.539504130289724,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.1, 'e': 0.5954360901475876}",25,9,-79.92804088451186,"{0: 8, 1: 3, 2: 4, 3: 0, 4: 1}",1
752,False,"{'a': 0.1, 'e': 0.5927354060864163}",20,0,-94.59000382524931,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
753,False,"{'a': 0.1, 'e': 0.5900203184152264}",25,7,-118.39007084861798,"{0: 9, 1: 1, 2: 5, 3: 2, 4: 1}",1
754,False,"{'a': 0.1, 'e': 0.5872907695963963}",20,0,-42.80236791314242,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
755,False,"{'a': 0.1, 'e': 0.5845467019392793}",20,0,-38.356162124000136,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
756,False,"{'a': 0.1, 'e': 0.5817880576000001}",25,14,-15.328600363840605,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
757,False,"{'a': 0.1, 'e': 0.5790147785812512}",20,14,-3.9842159250974065,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.1, 'e': 0.5762268067320904}",30,19,-37.679855707232086,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
759,False,"{'a': 0.1, 'e': 0.5734240837477367}",20,8,-6.660668896579694,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
760,False,"{'a': 0.1, 'e': 0.5706065511693679}",20,10,4.577811448137075,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.1, 'e': 0.5677741503839168}",20,0,-60.539859265299235,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
762,False,"{'a': 0.1, 'e': 0.5649268226238683}",25,0,-123.66816223546074,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 3}",0
763,False,"{'a': 0.1, 'e': 0.5620645089670562}",35,0,-127.47071774269789,"{0: 25, 1: 2, 2: 5, 3: 1, 4: 2}",0
764,False,"{'a': 0.1, 'e': 0.5591871503364596}",25,12,-27.677584345731425,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
765,False,"{'a': 0.1, 'e': 0.5562946875}",30,7,-79.91514112461743,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 1}",1
766,False,"{'a': 0.1, 'e': 0.5533870610703382}",30,0,-40.452706711624614,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",1
767,False,"{'a': 0.1, 'e': 0.5504642115046707}",25,8,-47.72897522194408,"{0: 11, 1: 5, 2: 0, 3: 0, 4: 1}",1
768,False,"{'a': 0.1, 'e': 0.5475260791045268}",20,8,-38.0484038494682,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
769,False,"{'a': 0.1, 'e': 0.5445726040155651}",30,13,-34.39066303048608,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
770,False,"{'a': 0.1, 'e': 0.5416037262273705}",20,0,-11.321895037201735,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
771,False,"{'a': 0.1, 'e': 0.5386193855732511}",20,2,-9.332086071021525,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
772,False,"{'a': 0.1, 'e': 0.5356195217300344}",20,2,-51.11919622649797,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 0}",1
773,False,"{'a': 0.1, 'e': 0.5326040742178648}",30,4,-64.37439420700528,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 1}",1
774,False,"{'a': 0.1, 'e': 0.5295729824}",25,11,-28.00984321057674,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
775,False,"{'a': 0.1, 'e': 0.5265261854826077}",30,8,-103.13629576135136,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 2}",1
776,False,"{'a': 0.1, 'e': 0.5234636225145625}",20,12,-0.10371454240842803,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.1, 'e': 0.5203852323872429}",20,10,2.703639560894999,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
778,False,"{'a': 0.1, 'e': 0.5172909538343274}",35,17,-27.231540665976233,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
779,False,"{'a': 0.1, 'e': 0.5141807254315924}",30,0,-119.02067866769545,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 3}",0
780,False,"{'a': 0.1, 'e': 0.5110544855967079}",30,0,-128.87316229196327,"{0: 19, 1: 3, 2: 6, 3: 0, 4: 2}",0
781,False,"{'a': 0.1, 'e': 0.5079121725890345}",20,7,-23.746480038479127,"{0: 8, 1: 3, 2: 2, 3: 0, 4: 0}",1
782,False,"{'a': 0.1, 'e': 0.5047537245094209}",30,15,-18.637839299228176,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
783,False,"{'a': 0.1, 'e': 0.5015790793}",20,4,21.32383698970133,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.1, 'e': 0.49838817474398556}",25,10,-1.082736159262704,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
785,False,"{'a': 0.1, 'e': 0.49518094846546934}",20,9,13.615437910297757,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.1, 'e': 0.49195733792921814}",20,0,-78.92145503974874,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
787,False,"{'a': 0.1, 'e': 0.4887172804404698}",20,0,-16.199057679094715,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
788,False,"{'a': 0.1, 'e': 0.4854607131447306}",20,0,-60.65357811666949,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
789,False,"{'a': 0.1, 'e': 0.482187573027572}",30,0,-52.191850791913,"{0: 22, 1: 1, 2: 6, 3: 1, 4: 0}",0
790,False,"{'a': 0.1, 'e': 0.478897796914427}",20,4,-11.11347019291529,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
791,False,"{'a': 0.1, 'e': 0.4755913214703873}",25,5,-20.342894789974377,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",1
792,False,"{'a': 0.1, 'e': 0.4722680832}",20,6,-98.04090015345784,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 2}",1
793,False,"{'a': 0.1, 'e': 0.46892801844706433}",35,17,8.817893448306625,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.1, 'e': 0.46557106339442833}",20,9,-17.877131827186467,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
795,False,"{'a': 0.1, 'e': 0.46219715406378603}",25,5,-2.69467375432328,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
796,False,"{'a': 0.1, 'e': 0.45880622631547363}",20,2,16.383074754688984,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
797,False,"{'a': 0.1, 'e': 0.4553982158482667}",20,7,-28.770145613538883,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
798,False,"{'a': 0.1, 'e': 0.451973058199177}",20,6,-12.637523328261763,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
799,False,"{'a': 0.1, 'e': 0.44853068874324886}",25,14,-13.349379773574821,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
800,False,"{'a': 0.1, 'e': 0.4450710426933564}",20,16,9.716241024787934,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.1, 'e': 0.44159405510000005}",30,13,-65.1442941404899,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 1}",1
802,False,"{'a': 0.1, 'e': 0.4380996608511033}",20,14,-0.7550241688761341,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
803,False,"{'a': 0.1, 'e': 0.43458779467180986}",20,10,-1.4255384278250682,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
804,False,"{'a': 0.1, 'e': 0.4310583911242798}",30,10,-70.28770294650148,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",1
805,False,"{'a': 0.1, 'e': 0.42751138460748705}",20,15,10.317212671560995,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.1, 'e': 0.4239467093570154}",25,2,-65.62596961995176,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 1}",1
807,False,"{'a': 0.1, 'e': 0.420364299444856}",20,0,34.89426959732788,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
808,False,"{'a': 0.1, 'e': 0.4167640887792037}",20,2,-0.9036899902073761,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 0}",1
809,False,"{'a': 0.1, 'e': 0.4131460111042541}",20,0,-64.8366019697547,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
810,False,"{'a': 0.1, 'e': 0.40951000000000004}",20,11,-5.338339491176032,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
811,False,"{'a': 0.1, 'e': 0.40585598888202845}",35,20,-7.668451379944287,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
812,False,"{'a': 0.1, 'e': 0.40218391100131756}",30,16,-2.3579994749388966,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
813,False,"{'a': 0.1, 'e': 0.3984936994440329}",30,0,18.367593298852128,"{0: 26, 1: 4, 2: 0, 3: 0, 4: 0}",0
814,False,"{'a': 0.1, 'e': 0.3947852871313249}",25,1,-62.7506736626202,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 1}",1
815,False,"{'a': 0.1, 'e': 0.39105860681912474}",20,6,-43.372382134867806,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
816,False,"{'a': 0.1, 'e': 0.3873135910979424}",20,0,-4.0848763819448,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
817,False,"{'a': 0.1, 'e': 0.383550172392662}",20,0,-26.54210067752269,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
818,False,"{'a': 0.1, 'e': 0.3797682829623398}",25,0,12.81916956793949,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
819,False,"{'a': 0.1, 'e': 0.37596785489999995}",25,8,29.389045588387262,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.1, 'e': 0.37214882013243233}",25,6,-36.044387443087665,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
821,False,"{'a': 0.1, 'e': 0.36831111041998843}",25,0,-38.60398986956183,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
822,False,"{'a': 0.1, 'e': 0.3644546573563786}",25,0,-27.69033500966372,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
823,False,"{'a': 0.1, 'e': 0.3605793923684686}",25,1,-54.17982342058865,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 1}",1
824,False,"{'a': 0.1, 'e': 0.3566852467160765}",20,0,-8.641013145725998,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
825,False,"{'a': 0.1, 'e': 0.35277215149176955}",20,0,14.637950530856314,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
826,False,"{'a': 0.1, 'e': 0.34884003762066085}",25,6,14.129082845832507,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
827,False,"{'a': 0.1, 'e': 0.3448888358602059}",20,6,-10.324201169472651,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
828,False,"{'a': 0.1, 'e': 0.3409184768}",20,0,0.5529931979903431,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
829,False,"{'a': 0.1, 'e': 0.3369288908615743}",25,20,9.148788960170819,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.1, 'e': 0.332920008298193}",25,17,1.3778814381644184,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
831,False,"{'a': 0.1, 'e': 0.3288917591946502}",25,0,38.47539607291607,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
832,False,"{'a': 0.1, 'e': 0.32484407346706634}",20,10,4.435014119914399,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
833,False,"{'a': 0.1, 'e': 0.3207768808626852}",20,16,6.062135225153279,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.1, 'e': 0.3166901109596708}",30,1,-85.9300277335307,"{0: 22, 1: 3, 2: 2, 3: 0, 4: 2}",1
835,False,"{'a': 0.1, 'e': 0.3125836931669037}",20,12,5.311084490487767,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
836,False,"{'a': 0.1, 'e': 0.3084575567237785}",30,4,40.646703077648155,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.1, 'e': 0.3043116307}",25,3,7.0350561426334615,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
838,False,"{'a': 0.1, 'e': 0.30014584399538013}",20,0,2.1379517705109743,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
839,False,"{'a': 0.1, 'e': 0.2959601253396349}",30,21,7.913350863155573,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.1, 'e': 0.29175440329218105}",30,9,16.12273247919912,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
841,False,"{'a': 0.1, 'e': 0.287528606241933}",20,10,6.490961713455789,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
842,False,"{'a': 0.1, 'e': 0.2832826624070992}",20,15,7.27135308841679,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.1, 'e': 0.27901649983497945}",25,10,-27.27759227221859,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
844,False,"{'a': 0.1, 'e': 0.27473004640176124}",35,27,6.729683056506119,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.1, 'e': 0.2704232298123169}",25,8,-2.9227193750718623,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
846,False,"{'a': 0.1, 'e': 0.26609597760000003}",30,13,19.026948843749214,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
847,False,"{'a': 0.1, 'e': 0.2617482171264425}",20,11,5.983310872682287,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.1, 'e': 0.2573798755813511}",35,12,14.351877893036727,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
849,False,"{'a': 0.1, 'e': 0.2529908799823045}",30,8,18.9686291424917,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
850,False,"{'a': 0.1, 'e': 0.24858115717454998}",25,8,19.725944829008554,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.1, 'e': 0.24415063383079982}",25,14,-3.7302992200010876,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
852,False,"{'a': 0.1, 'e': 0.23969923645102875}",20,14,10.224192856123741,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.1, 'e': 0.23522689136227026}",20,14,-12.538544684890061,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
854,False,"{'a': 0.1, 'e': 0.23073352471841357}",20,6,10.670433854125024,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
855,False,"{'a': 0.1, 'e': 0.2262190625}",30,13,5.439132391589262,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
856,False,"{'a': 0.1, 'e': 0.2216834305140205}",25,8,-40.67041211210734,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
857,False,"{'a': 0.1, 'e': 0.21712655439371198}",20,9,18.056560747442372,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.1, 'e': 0.21254835959835394}",20,16,6.826785641164049,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.1, 'e': 0.20794877141306545}",25,0,8.937122674581213,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
860,False,"{'a': 0.1, 'e': 0.20332771494860202}",25,16,-26.454345741441664,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
861,False,"{'a': 0.1, 'e': 0.19868511514115228}",20,0,-18.531567855749444,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
862,False,"{'a': 0.1, 'e': 0.19402089675213463}",20,8,19.49647415421412,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.1, 'e': 0.18933498436799434}",20,0,10.321287760168161,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
864,False,"{'a': 0.1, 'e': 0.18462730240000003}",20,2,9.723565592066173,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
865,False,"{'a': 0.1, 'e': 0.17989777508404037}",20,13,-9.498818797511909,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
866,False,"{'a': 0.1, 'e': 0.1751463264804214}",30,1,-0.2565841378687388,"{0: 25, 1: 2, 2: 1, 3: 1, 4: 0}",1
867,False,"{'a': 0.1, 'e': 0.1703728804736625}",20,3,26.59294750473208,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.1, 'e': 0.16557736077229424}",25,1,-60.29555395582031,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 2}",1
869,False,"{'a': 0.1, 'e': 0.16075969090865383}",20,12,-18.13945068060578,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
870,False,"{'a': 0.1, 'e': 0.15591979423868307}",25,13,23.02987506189369,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.1, 'e': 0.1510575939417247}",25,11,3.7500350579475947,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
872,False,"{'a': 0.1, 'e': 0.1461730130203187}",20,12,10.839867129970374,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.1, 'e': 0.14126597429999999}",20,9,5.90339640485638,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
874,False,"{'a': 0.1, 'e': 0.13633640042909445}",25,14,-21.406682772157236,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
875,False,"{'a': 0.1, 'e': 0.13138421387851618}",35,0,0.20639010697420956,"{0: 31, 1: 1, 2: 2, 3: 1, 4: 0}",0
876,False,"{'a': 0.1, 'e': 0.12640933694156375}",20,12,17.484054754337013,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.1, 'e': 0.1214116917337178}",20,7,24.65946899023043,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.1, 'e': 0.11639120019243676}",25,7,32.58982401457885,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.1, 'e': 0.11134778407695478}",30,15,-16.451160822951618,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
880,False,"{'a': 0.1, 'e': 0.10628136496807739}",20,5,-28.75737892401992,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
881,False,"{'a': 0.1, 'e': 0.1011918642679791}",20,8,0.8354829027875692,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
882,False,"{'a': 0.1, 'e': 0.09607920319999996}",25,13,21.92421037428345,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.1, 'e': 0.0909433028084421}",25,0,38.32982092430221,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
884,False,"{'a': 0.1, 'e': 0.08578408395836679}",20,13,2.8800739444323336,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
885,False,"{'a': 0.1, 'e': 0.08060146733539097}",35,21,15.775951675256739,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
886,False,"{'a': 0.1, 'e': 0.0753953734454843}",25,10,23.969659605439006,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.1, 'e': 0.07016572261476572}",25,0,30.9876710933864,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
888,False,"{'a': 0.1, 'e': 0.06491243498930044}",30,13,14.608479558599745,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
889,False,"{'a': 0.1, 'e': 0.059635430534896394}",25,18,-20.952575202101578,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
890,False,"{'a': 0.1, 'e': 0.05433462903690156}",30,17,-59.533044937638394,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
891,False,"{'a': 0.1, 'e': 0.04900995009999998}",30,19,-3.8910625485269508,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",30,20,18.89139942106574,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",25,18,13.454129921022142,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,9,27.448497984826126,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",20,6,25.53369303484726,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",25,7,32.938491946082735,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",25,2,35.425708701101726,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,6,23.6263835309263,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",20,9,23.291548250951635,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,16,9.028815153355092,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",25,11,26.27922423112949,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.0, 'e': 0.0}",25,7,28.439949541668042,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.0, 'e': 0.0}",20,10,16.15926680602357,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.0, 'e': 0.0}",25,3,38.321171525950305,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.0, 'e': 0.0}",25,20,10.727508967531051,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.0, 'e': 0.0}",20,9,17.28739937565757,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.0, 'e': 0.0}",25,14,17.307861433568377,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.0, 'e': 0.0}",20,10,15.255989173956776,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0.0, 'e': 0.0}",20,8,23.485960423633674,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.0, 'e': 0.0}",25,11,24.88076543781573,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.0, 'e': 0.0}",30,13,31.16207191660974,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0.0, 'e': 0.0}",25,14,22.569663191625647,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0.0, 'e': 0.0}",25,17,12.816272741970295,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0.0, 'e': 0.0}",20,14,11.60797273375253,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0.0, 'e': 0.0}",20,11,18.35103101370541,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0.0, 'e': 0.0}",20,10,18.554931400911364,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0.0, 'e': 0.0}",30,13,31.24575733419895,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0.0, 'e': 0.0}",30,18,22.761250010163256,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0.0, 'e': 0.0}",20,9,19.681457913236333,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.0, 'e': 0.0}",20,10,17.067021697184494,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0.0, 'e': 0.0}",25,13,20.440891063782374,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
